Frame	Time	R_HLE X	R_HLE Y	R_HLE Z	R_HEAD X	R_HEAD Y	R_HEAD Z	RIAS X	RIAS Y	RIAS Z	RIPS X	RIPS Y	RIPS Z	LIPS X	LIPS Y	LIPS Z	L_FM2 X	L_FM2 Y	L_FM2 Z	SJN X	SJN Y	SJN Z	L_FLE X	L_FLE Y	L_FLE Z	R_FLE X	R_FLE Y	R_FLE Z	L_FCC X	L_FCC Y	L_FCC Z	L_HEAD X	L_HEAD Y	L_HEAD Z	L_FAL X	L_FAL Y	L_FAL Z	R_HM2 X	R_HM2 Y	R_HM2 Z	SGL X	SGL Y	SGL Z	R_FCC X	R_FCC Y	R_FCC Z	R_FAL X	R_FAL Y	R_FAL Z	LIAS X	LIAS Y	LIAS Z	L_HM2 X	L_HM2 Y	L_HM2 Z	L_HLE X	L_HLE Y	L_HLE Z	SXS X	SXS Y	SXS Z	R_FM2 X	R_FM2 Y	R_FM2 Z	
1110	2.77250	1252.061	657.789	1117.659	1123.508	322.167	1511.441	1164.923	425.388	888.682	1305.556	388.109	967.021	1318.742	222.309	960.384	1438.805	283.875	49.905	1109.003	303.856	1224.517	1314.003	185.376	409.497	1015.001	455.318	478.967	1593.710	283.279	138.709	1249.303	182.669	1497.085	1529.535	246.832	104.839	1057.190	478.746	1127.856	1072.625	160.911	1515.948	1377.046	375.844	301.449	1347.414	432.353	262.051	1173.499	179.305	888.105	892.785	288.215	1094.318	950.322	74.115	1290.735	1081.029	306.859	1087.086	1270.697	408.638	133.175
1111	2.77500	1247.535	658.363	1120.832	1112.082	322.764	1513.704	1152.592	425.338	891.432	1293.852	388.069	969.411	1306.271	221.793	962.701	1437.379	283.453	49.793	1097.708	304.703	1227.059	1309.273	184.245	412.326	1001.385	455.103	482.919	1589.901	281.909	143.498	1237.584	182.984	1499.188	1526.585	245.347	108.292	1048.571	482.851	1125.953	1060.766	161.645	1518.020	1357.744	376.128	293.573	1326.471	432.324	254.820	1161.264	179.598	890.151	881.933	289.576	1096.357	938.359	74.804	1292.235	1070.662	307.457	1089.613	1245.417	407.808	129.327
1112	2.77750	1242.922	658.765	1124.000	1100.666	323.383	1516.035	1140.366	425.424	894.179	1282.031	388.143	972.001	1293.798	221.683	964.778	1435.862	283.061	49.758	1086.406	305.556	1229.780	1304.100	182.817	415.480	987.954	454.845	486.779	1586.082	280.249	147.956	1225.944	183.246	1501.340	1523.444	243.835	111.774	1039.950	486.844	1123.945	1049.061	162.502	1520.064	1338.917	376.859	285.708	1305.463	432.173	247.651	1148.930	179.937	892.151	871.170	290.650	1098.366	926.027	75.203	1292.722	1062.316	307.436	1093.186	1219.852	406.763	125.453
1113	2.78000	1238.144	658.960	1127.297	1089.084	323.936	1518.130	1127.987	425.390	897.106	1270.257	388.144	974.384	1281.703	220.928	966.935	1434.430	282.568	49.673	1075.682	306.387	1232.729	1298.780	181.394	418.915	974.641	454.630	490.479	1581.700	278.538	152.858	1214.268	183.682	1503.426	1519.772	242.091	115.529	1031.272	490.829	1122.041	1037.361	163.218	1522.083	1318.921	376.875	277.739	1284.690	432.462	241.290	1136.449	180.341	894.138	860.337	292.030	1100.392	914.086	75.794	1294.284	1049.697	308.483	1095.055	1195.542	405.777	121.593
1114	2.78250	1233.158	659.038	1130.663	1078.031	324.675	1520.346	1115.610	425.419	899.968	1258.349	388.239	976.897	1269.118	220.649	969.105	1432.969	282.180	49.654	1064.332	307.250	1235.338	1293.166	180.010	422.464	961.491	454.395	494.015	1576.954	277.022	157.595	1202.681	184.100	1505.599	1516.182	240.290	119.159	1022.888	494.790	1120.256	1025.714	163.828	1524.174	1298.929	377.017	269.865	1262.731	432.007	233.399	1124.152	180.744	896.356	849.664	293.069	1102.343	902.130	76.345	1295.624	1038.364	309.414	1097.171	1169.832	404.606	118.271
1115	2.78500	1228.021	658.888	1134.018	1066.953	325.456	1522.548	1103.333	425.561	902.596	1246.598	388.309	979.303	1256.600	220.499	971.455	1431.377	281.688	49.484	1052.945	308.127	1238.117	1287.466	178.611	425.999	948.411	454.098	497.366	1572.058	275.453	162.208	1191.172	184.534	1507.804	1512.192	238.450	122.988	1014.378	498.692	1118.149	1014.022	164.685	1526.178	1279.058	377.343	262.021	1241.109	431.980	226.383	1111.671	181.099	898.719	838.958	294.165	1104.333	890.172	76.930	1297.195	1026.798	310.176	1099.620	1144.134	403.440	114.998
1116	2.78750	1222.976	658.668	1137.376	1055.376	326.051	1524.626	1091.079	425.706	905.442	1234.744	388.515	981.771	1244.042	220.410	973.725	1429.806	281.245	49.271	1041.728	309.095	1240.660	1281.763	177.260	429.761	935.467	453.852	500.580	1566.683	273.495	166.943	1179.605	185.096	1509.891	1507.748	236.462	126.904	1005.909	502.617	1116.190	1002.221	165.556	1528.170	1258.857	377.636	254.052	1219.513	432.036	219.657	1099.146	181.479	900.828	828.271	295.383	1106.455	878.109	77.623	1298.852	1015.195	310.818	1102.120	1118.347	402.287	111.992
1117	2.79000	1217.612	658.273	1140.882	1044.167	326.782	1526.797	1078.588	425.698	908.487	1222.817	388.652	984.153	1231.465	220.249	976.034	1428.006	280.469	49.328	1030.396	310.020	1243.163	1275.889	175.981	433.697	922.684	453.582	503.576	1561.003	272.050	171.722	1168.031	185.542	1512.060	1503.059	234.165	130.795	997.655	506.577	1113.908	990.473	166.426	1530.218	1238.530	377.925	246.416	1196.687	432.246	212.717	1086.653	181.913	902.928	817.722	296.263	1108.369	866.122	78.126	1300.351	1003.611	311.646	1104.557	1092.477	401.016	109.349
1118	2.79250	1212.265	657.801	1144.359	1033.471	327.623	1528.996	1066.272	425.932	911.191	1210.953	388.915	986.539	1218.889	220.212	978.370	1426.694	280.110	48.957	1019.095	311.002	1245.681	1269.987	174.736	437.716	909.958	453.291	506.438	1554.753	270.342	176.411	1156.495	185.937	1514.156	1497.861	232.511	134.947	989.296	510.394	1111.852	978.930	167.296	1532.027	1217.989	378.113	238.872	1174.688	431.920	206.497	1074.210	182.304	905.318	807.127	297.372	1110.271	854.286	78.502	1301.677	992.195	312.459	1106.843	1066.594	399.866	106.925
1119	2.79500	1206.600	657.045	1147.748	1022.152	328.325	1530.950	1054.001	426.232	913.821	1199.026	389.121	988.743	1206.458	220.234	980.525	1425.323	279.776	48.343	1007.866	312.045	1248.207	1264.021	173.605	441.747	897.312	452.988	509.177	1548.190	268.379	181.490	1144.865	186.411	1516.215	1492.577	230.643	138.651	980.745	514.002	1109.798	967.201	168.127	1533.928	1196.414	377.938	231.351	1152.168	431.748	200.059	1061.787	182.757	907.403	796.603	298.327	1112.228	842.398	78.999	1303.193	980.517	313.229	1109.211	1040.750	398.669	104.655
1120	2.79750	1200.825	656.242	1151.126	1010.805	329.043	1532.848	1041.800	426.526	916.561	1187.086	389.486	991.068	1193.960	220.319	982.763	1424.002	279.427	47.796	996.454	313.004	1250.539	1257.936	172.550	445.897	884.796	452.657	511.736	1541.273	266.635	186.482	1133.398	186.935	1518.219	1486.640	228.717	142.141	972.703	517.866	1107.448	955.589	168.937	1535.930	1174.110	376.971	222.346	1129.560	431.543	193.334	1049.238	183.214	909.558	786.158	299.092	1114.149	830.512	79.555	1304.808	968.799	314.021	1111.481	1014.818	397.579	102.865
1121	2.80000	1194.936	655.385	1154.595	999.553	329.799	1534.765	1029.512	426.898	919.233	1175.205	389.796	993.229	1181.671	220.388	984.894	1422.430	279.062	47.427	985.219	314.035	1252.769	1251.716	171.658	450.135	872.486	452.315	514.122	1533.990	264.970	191.335	1121.966	187.541	1520.062	1481.052	226.492	145.521	964.703	521.786	1105.345	944.077	169.876	1537.758	1153.115	378.179	216.305	1106.672	431.386	187.803	1036.807	183.722	911.705	775.644	300.169	1116.157	818.574	80.075	1306.264	957.242	314.821	1113.641	988.027	397.167	101.192
1122	2.80250	1188.975	654.428	1157.868	988.292	330.564	1536.517	1017.323	427.328	921.748	1163.089	390.229	995.363	1169.342	220.528	987.120	1420.938	278.628	47.279	973.951	315.044	1255.068	1245.480	170.932	454.271	860.121	451.887	516.386	1526.471	263.495	196.375	1110.378	188.021	1521.976	1475.121	224.590	148.871	956.892	525.649	1103.166	932.771	170.456	1539.506	1131.310	378.005	209.006	1083.714	430.888	181.639	1024.383	184.122	913.808	765.161	300.959	1118.014	806.750	80.715	1307.982	945.478	315.610	1115.928	962.210	396.225	99.951
1123	2.80500	1182.731	653.388	1161.125	977.070	331.345	1538.240	1005.155	427.802	924.303	1151.196	390.558	997.261	1157.033	220.720	989.086	1418.754	277.844	47.782	962.570	316.051	1257.252	1238.466	170.141	458.392	848.050	451.460	518.514	1518.959	261.784	201.190	1098.883	188.513	1523.833	1469.318	222.688	152.027	949.035	529.504	1100.958	921.193	171.333	1541.324	1109.261	377.674	201.673	1060.524	430.603	175.741	1011.971	184.646	915.778	754.683	301.833	1119.815	794.944	81.219	1309.369	933.666	316.431	1118.069	936.302	395.486	98.827
1124	2.80750	1176.512	652.306	1164.316	965.912	332.067	1539.868	993.038	428.277	926.821	1139.277	391.020	999.185	1144.820	220.831	990.958	1416.634	277.119	49.245	951.347	316.996	1259.300	1231.904	169.618	462.720	835.984	451.050	520.495	1511.513	260.140	206.081	1087.439	189.093	1525.624	1463.475	220.939	155.350	941.169	533.280	1098.744	909.645	172.225	1542.993	1086.916	377.390	194.733	1037.325	430.175	170.065	999.630	185.174	917.764	744.240	302.657	1121.772	783.074	81.787	1310.995	922.021	317.265	1120.056	910.501	394.876	98.098
1125	2.81000	1169.386	651.427	1167.460	954.628	332.821	1541.378	981.049	428.798	929.140	1127.343	391.323	1001.044	1132.595	220.993	992.824	1414.105	276.449	50.943	939.955	318.023	1261.311	1225.113	169.141	467.075	824.197	450.608	522.393	1504.312	258.205	210.944	1076.106	189.775	1527.228	1457.522	219.259	158.936	933.464	537.029	1096.296	898.164	173.171	1544.525	1064.509	376.914	187.875	1013.915	429.712	164.897	987.190	185.739	919.630	733.786	303.388	1123.612	771.315	82.305	1312.540	910.195	318.064	1122.124	884.602	394.498	97.697
1126	2.81250	1162.879	650.260	1170.391	943.463	333.607	1542.844	969.107	429.359	931.407	1115.462	391.774	1002.866	1120.581	221.147	994.651	1412.833	276.942	53.397	928.589	318.923	1263.321	1218.046	168.550	471.534	812.468	450.102	524.114	1497.378	256.474	216.045	1064.588	190.281	1528.802	1451.535	217.644	163.114	925.824	540.756	1094.238	886.591	174.057	1546.097	1041.790	376.397	181.354	990.552	429.486	160.633	974.994	186.226	921.520	723.359	304.153	1125.338	759.493	82.854	1314.060	898.340	318.847	1124.106	858.890	394.247	97.531
1127	2.81500	1156.074	649.021	1173.186	932.172	334.430	1544.169	957.240	429.949	933.505	1103.606	392.083	1004.572	1108.671	221.347	996.296	1409.251	275.350	56.392	917.274	319.842	1265.005	1211.101	168.168	475.804	800.781	449.624	525.797	1490.282	254.735	221.211	1053.045	190.800	1530.331	1445.667	216.118	167.434	918.298	544.523	1091.664	875.076	174.993	1547.597	1019.085	375.609	174.826	967.120	429.255	156.247	962.614	186.710	923.311	712.945	304.712	1127.047	747.622	83.375	1315.611	886.642	319.651	1125.742	832.865	394.092	97.676
1128	2.81750	1149.092	647.764	1175.952	920.968	335.268	1545.546	945.430	430.517	935.421	1091.725	392.499	1006.226	1096.896	221.451	998.196	1405.814	273.786	60.009	905.915	320.706	1266.756	1204.035	167.961	479.965	789.306	449.062	527.154	1483.380	252.999	226.650	1041.664	191.433	1531.711	1439.699	214.583	172.442	910.711	548.166	1089.525	863.559	175.891	1548.960	996.126	374.942	168.687	943.726	428.791	151.879	950.010	187.190	925.148	702.512	305.379	1128.790	735.911	83.990	1317.044	874.800	320.469	1127.509	807.350	394.045	98.023
1129	2.82000	1141.883	646.547	1178.576	909.797	336.098	1546.783	933.631	431.090	937.257	1079.942	392.782	1007.800	1085.076	221.531	999.848	1402.071	271.812	63.937	894.515	321.580	1268.441	1197.141	168.117	484.237	778.026	448.548	528.521	1476.752	251.719	231.923	1030.217	192.005	1533.120	1433.823	213.250	177.517	903.157	551.693	1087.060	851.989	176.777	1550.426	973.137	374.181	162.883	920.240	428.255	147.682	938.315	187.640	926.739	692.020	306.060	1130.575	723.828	84.478	1318.636	862.999	321.189	1129.057	781.909	393.981	98.884
1130	2.82250	1134.597	645.332	1180.922	898.471	336.834	1547.894	922.324	431.790	938.711	1068.281	393.130	1009.306	1072.887	221.654	1001.451	1398.356	269.390	68.665	883.192	322.469	1269.900	1189.587	168.031	488.109	766.840	447.993	529.663	1470.028	250.416	237.642	1018.696	192.590	1534.322	1427.909	212.007	182.789	895.630	555.292	1084.816	840.538	177.646	1551.728	949.210	373.733	157.170	896.551	427.577	143.992	925.710	188.041	928.401	681.528	306.651	1132.235	712.108	85.094	1319.951	851.121	322.013	1130.560	756.565	394.044	100.043
1131	2.82500	1127.184	644.062	1183.239	887.203	337.612	1548.931	911.067	432.665	939.744	1056.661	393.395	1010.683	1060.927	221.731	1003.051	1394.818	266.892	73.414	871.743	323.302	1271.331	1181.696	167.960	491.842	755.709	447.478	530.622	1463.847	249.709	243.618	1007.182	193.194	1535.465	1422.088	210.807	188.299	888.380	558.868	1082.387	828.982	178.464	1552.954	926.198	373.147	152.093	873.366	426.201	140.268	914.213	188.480	929.806	671.083	307.192	1133.897	700.450	85.691	1321.516	839.416	322.771	1131.852	731.645	393.757	101.338
1132	2.82750	1120.038	642.592	1185.154	875.936	338.380	1549.923	898.818	432.677	941.600	1044.932	393.664	1012.034	1049.108	221.772	1004.664	1390.983	263.981	78.711	860.437	324.170	1272.506	1173.356	167.917	495.306	744.728	446.966	531.345	1457.681	249.184	249.827	995.767	193.820	1536.574	1416.222	209.917	194.057	880.664	562.882	1080.136	817.491	179.294	1554.132	903.081	372.393	147.206	849.850	425.539	137.088	902.179	188.895	931.376	660.603	307.580	1135.361	688.837	86.254	1322.820	827.505	323.513	1133.302	706.850	393.651	102.983
1133	2.83000	1112.384	641.391	1187.214	864.628	339.145	1550.983	885.314	432.772	942.762	1033.347	393.830	1013.308	1037.274	221.807	1005.989	1387.127	260.928	84.328	848.911	324.947	1273.823	1164.556	167.831	498.226	733.799	446.517	531.846	1451.519	249.073	256.111	984.225	194.423	1537.626	1410.875	208.638	200.181	873.482	566.223	1077.714	806.037	180.021	1555.333	880.112	371.627	142.707	826.246	424.985	134.545	890.433	189.196	932.659	650.082	308.178	1136.915	677.196	86.850	1324.233	815.810	324.248	1134.412	682.191	393.522	105.057
1134	2.83250	1104.432	640.174	1189.048	853.206	339.870	1551.775	874.213	433.654	943.414	1021.723	394.068	1014.454	1025.448	221.803	1007.386	1383.164	257.696	89.984	837.553	325.713	1274.911	1155.284	167.634	500.796	723.045	446.148	532.180	1445.503	249.163	262.553	972.613	195.037	1538.560	1405.798	207.318	206.743	866.450	569.289	1075.304	794.521	180.838	1556.510	857.033	370.809	138.340	801.749	423.625	131.680	878.612	189.481	933.849	639.411	308.473	1138.365	665.570	87.461	1325.466	803.966	324.927	1135.599	657.895	393.176	107.324
1135	2.83500	1096.462	639.012	1190.728	841.835	340.582	1552.751	864.025	433.793	944.877	1010.201	394.071	1015.417	1013.724	221.837	1008.724	1379.052	254.398	95.783	826.176	326.498	1275.900	1145.527	167.491	503.044	712.427	445.811	532.384	1439.641	249.367	269.292	961.324	195.693	1539.407	1400.971	206.119	213.394	859.260	572.613	1072.871	783.052	181.583	1557.383	834.484	369.857	134.605	778.589	422.437	129.149	866.708	189.747	935.214	628.840	309.000	1139.816	654.056	88.069	1326.769	792.361	325.604	1136.570	634.225	392.609	109.897
1136	2.83750	1087.795	637.761	1192.263	830.504	341.376	1553.515	852.564	434.155	945.668	998.780	394.147	1016.433	1001.908	221.773	1010.083	1374.395	250.991	101.978	814.747	327.295	1276.785	1135.288	167.168	504.839	701.553	445.509	532.361	1433.625	249.750	276.200	949.744	196.253	1540.143	1396.274	204.748	220.393	852.025	575.764	1070.660	771.459	182.278	1558.682	811.868	369.435	131.017	755.749	421.910	127.249	854.985	189.938	936.208	618.311	309.302	1141.098	642.473	88.679	1327.876	780.751	326.242	1137.524	610.648	391.972	112.780
1137	2.84000	1079.493	636.649	1193.700	818.977	342.018	1554.328	841.140	434.237	946.882	987.332	394.111	1017.241	990.102	221.820	1011.246	1370.408	247.899	108.056	803.312	328.077	1277.628	1124.593	166.833	506.436	691.065	445.409	532.084	1427.245	249.921	283.060	938.212	196.794	1540.998	1391.611	203.365	227.507	844.799	578.938	1068.426	760.037	183.054	1559.526	789.342	369.090	127.778	732.843	421.370	125.484	843.290	190.153	937.243	607.769	309.527	1142.372	631.014	89.252	1329.100	769.019	326.846	1138.552	587.326	391.148	116.039
1138	2.84250	1071.133	635.577	1195.020	807.542	342.728	1555.057	831.411	435.039	947.110	975.955	394.008	1017.951	978.374	221.742	1012.271	1366.387	244.811	114.435	791.912	328.870	1278.461	1113.633	166.619	507.760	680.543	445.329	531.655	1420.575	249.827	290.042	926.779	197.595	1541.709	1386.745	202.062	234.511	837.510	582.100	1066.166	748.543	183.779	1560.423	766.980	368.690	124.776	710.248	420.824	124.176	831.443	190.203	938.231	597.086	309.749	1143.618	619.563	89.841	1330.223	757.367	327.404	1139.224	564.435	390.251	119.610
1139	2.84500	1062.634	634.543	1196.279	796.032	343.423	1555.753	817.784	434.759	947.651	964.593	393.989	1018.481	966.603	221.819	1013.307	1361.623	241.230	120.972	780.276	329.730	1279.050	1102.472	166.395	508.967	670.145	445.182	531.175	1413.663	249.752	297.071	915.238	198.232	1542.404	1381.564	200.975	241.328	830.200	585.082	1064.040	737.137	184.495	1561.221	744.835	368.455	122.124	687.911	420.388	123.164	819.775	190.266	939.067	586.493	309.907	1144.725	608.094	90.383	1331.351	745.852	327.988	1139.977	542.012	389.263	123.498
1140	2.84750	1053.933	633.552	1197.285	784.506	344.089	1556.440	805.207	434.478	948.371	953.322	393.837	1018.913	954.860	221.802	1014.172	1357.660	238.346	127.555	768.874	330.533	1279.640	1091.236	166.260	510.006	659.717	445.150	530.477	1406.647	249.122	304.268	903.598	198.857	1542.996	1375.912	199.695	248.481	822.885	587.997	1061.816	725.532	185.176	1561.991	723.000	368.294	119.769	665.809	419.942	122.469	808.095	190.380	939.838	575.776	310.192	1145.920	596.761	90.926	1332.307	734.246	328.475	1140.751	520.041	387.982	127.670
1141	2.85000	1045.192	632.600	1198.196	773.016	344.792	1557.013	793.299	434.665	948.360	942.762	393.489	1020.065	943.121	221.917	1014.998	1353.871	235.538	134.251	757.462	331.314	1280.245	1079.748	166.186	511.111	649.370	445.103	529.730	1399.440	248.680	311.585	892.177	199.649	1543.597	1369.823	198.458	255.699	815.440	590.984	1059.868	714.177	185.779	1562.769	701.407	368.005	117.737	644.198	419.376	122.111	796.538	190.479	940.451	565.053	310.321	1146.928	585.402	91.538	1333.292	722.795	328.935	1141.282	498.653	386.763	132.131
1142	2.85250	1036.298	631.651	1199.057	761.408	345.475	1557.564	782.228	435.119	948.398	931.407	393.358	1020.225	931.498	221.959	1015.762	1349.940	232.963	140.908	746.150	332.117	1280.714	1068.247	166.199	512.143	639.049	444.982	528.865	1392.403	247.874	318.704	880.731	200.337	1544.148	1363.567	197.290	262.864	807.975	593.742	1057.817	702.732	186.421	1563.386	680.125	367.836	115.833	622.930	419.012	121.959	784.831	190.504	941.159	554.294	310.452	1147.903	574.121	92.033	1334.091	711.279	329.452	1141.801	477.862	385.404	136.751
1143	2.85500	1027.280	630.737	1199.757	749.795	346.110	1558.021	769.234	434.824	948.891	920.148	393.500	1020.078	919.790	222.083	1016.393	1345.901	230.515	147.726	734.801	332.900	1281.029	1056.768	166.349	513.107	628.877	444.895	527.981	1384.818	247.284	326.088	869.248	201.063	1544.613	1357.201	196.327	270.440	800.510	596.360	1055.948	691.395	187.066	1563.943	659.043	367.399	114.219	602.152	418.432	122.137	773.133	190.476	941.744	543.453	310.648	1148.805	562.780	92.575	1334.971	699.835	329.894	1142.391	457.583	383.950	141.665
1144	2.85750	1018.251	629.924	1200.333	738.266	346.815	1558.434	758.085	434.752	949.402	908.936	393.631	1020.013	908.194	222.138	1016.988	1341.716	228.231	154.558	723.375	333.631	1281.500	1045.351	166.415	514.166	618.796	444.779	526.939	1377.028	246.709	333.490	857.831	201.903	1545.092	1350.675	195.104	277.740	792.792	598.812	1054.082	679.831	187.736	1564.353	638.592	367.135	113.318	582.132	418.335	122.813	761.362	190.511	942.249	532.629	310.763	1149.663	551.515	93.061	1335.713	688.438	330.389	1142.983	437.861	382.696	146.643
1145	2.86000	1010.213	629.509	1201.053	726.691	347.476	1558.735	747.565	434.916	949.399	897.776	393.592	1019.937	896.632	222.265	1017.292	1337.476	226.212	161.645	712.017	334.379	1281.696	1033.927	166.518	515.221	608.716	444.698	525.964	1369.099	246.224	340.918	846.324	202.555	1545.460	1343.911	193.978	285.300	784.920	601.187	1052.222	668.310	188.376	1564.787	618.297	366.517	112.049	562.004	416.934	122.904	749.609	190.614	942.628	521.718	311.108	1150.434	540.292	93.595	1336.365	677.038	330.818	1143.183	418.668	381.620	151.754
1146	2.86250	1000.846	628.760	1201.423	715.125	348.169	1558.921	736.624	435.031	949.400	886.443	393.626	1019.774	885.133	222.380	1017.508	1332.842	224.262	168.914	700.703	335.065	1281.854	1022.530	166.669	516.399	598.729	444.576	524.948	1360.896	245.589	348.389	834.964	203.524	1545.672	1337.567	192.429	292.687	776.811	603.351	1050.397	656.933	189.110	1564.865	598.788	365.991	111.328	542.679	415.406	123.171	737.908	190.623	943.065	510.748	311.241	1151.272	529.094	94.105	1336.952	665.682	331.115	1143.519	400.267	380.291	157.034
1147	2.86500	991.475	627.980	1201.941	703.535	348.830	1559.132	725.183	435.084	949.443	875.195	393.657	1019.738	873.641	222.592	1017.899	1328.857	222.859	175.671	689.424	335.832	1281.928	1011.253	166.833	517.715	588.729	444.563	523.938	1352.627	244.970	355.899	823.486	204.218	1546.159	1330.552	191.362	300.263	768.715	605.560	1048.527	645.434	189.690	1565.198	579.448	365.177	110.879	524.212	415.316	124.389	726.303	190.668	943.481	499.812	311.545	1152.029	517.994	94.629	1337.490	654.318	331.605	1143.728	382.328	379.381	161.952
1148	2.86750	981.959	627.386	1202.012	691.893	349.519	1559.172	713.624	435.103	949.292	863.793	393.650	1019.540	862.290	222.741	1018.016	1323.534	221.212	182.967	678.098	336.518	1282.140	999.805	167.036	518.646	578.758	444.488	522.805	1344.138	244.323	363.453	812.109	205.093	1546.145	1323.340	190.333	307.721	760.323	607.568	1046.768	634.106	190.327	1565.143	560.551	364.125	110.621	505.898	414.361	125.299	714.674	190.666	943.764	488.781	311.672	1152.513	506.900	95.103	1337.990	642.875	332.001	1143.953	364.816	378.471	166.273
1149	2.87000	972.158	626.719	1202.172	680.407	350.226	1559.108	702.143	435.130	949.135	852.461	393.792	1019.210	850.771	222.994	1017.955	1318.024	219.547	190.405	666.859	337.207	1282.087	988.524	167.155	520.013	568.783	444.622	521.677	1335.429	243.610	370.938	800.705	205.901	1546.396	1315.741	189.331	315.370	751.987	609.549	1044.962	622.470	190.904	1565.073	542.334	362.981	110.584	488.400	413.449	126.604	702.972	190.630	944.234	477.663	312.081	1153.046	495.905	95.633	1338.368	631.289	332.331	1144.260	347.989	377.816	170.753
1150	2.87250	962.191	626.126	1202.307	668.739	350.922	1558.998	690.684	435.215	948.937	841.022	393.845	1018.664	839.350	223.147	1017.950	1312.442	217.928	197.858	655.630	337.885	1282.056	976.954	167.374	521.317	558.830	444.739	520.427	1326.535	242.874	378.613	789.160	206.640	1546.338	1308.081	188.336	322.854	743.475	611.486	1043.148	611.083	191.546	1565.004	524.677	361.704	110.677	471.266	412.479	127.701	691.302	190.591	944.520	466.620	312.222	1153.572	484.802	96.087	1338.706	619.917	332.667	1144.307	331.629	377.299	174.978
1151	2.87500	951.835	625.472	1202.219	657.222	351.647	1558.812	679.262	435.292	948.630	829.589	394.072	1018.212	828.066	223.460	1017.628	1306.185	216.332	205.678	644.433	338.482	1281.871	965.785	167.759	522.579	548.727	444.877	519.157	1317.692	241.995	386.234	777.754	207.557	1546.337	1300.013	187.330	330.331	734.643	613.306	1041.410	599.649	192.188	1564.828	507.585	360.323	110.845	454.789	411.466	128.892	679.659	190.637	944.894	455.462	312.699	1154.003	473.839	96.568	1338.861	608.655	333.050	1144.327	315.799	376.904	178.739
1152	2.87750	941.689	625.005	1202.107	645.632	352.312	1558.554	667.823	435.362	948.414	818.117	394.130	1017.443	816.628	223.832	1017.373	1299.691	214.942	213.210	633.277	339.076	1281.661	953.915	167.990	523.484	538.502	445.136	517.908	1308.456	241.110	393.873	766.311	208.318	1546.449	1291.563	186.386	337.793	725.756	615.093	1039.395	588.321	192.801	1564.531	491.087	358.821	111.190	438.843	410.317	129.865	668.007	190.715	944.943	444.337	312.897	1154.329	462.807	97.052	1339.208	597.409	333.424	1144.197	300.453	376.538	182.006
1153	2.88000	931.375	624.503	1201.852	634.051	352.994	1558.069	656.387	435.456	948.017	806.584	394.327	1016.825	805.300	224.101	1016.791	1292.811	213.634	220.941	622.140	339.687	1281.362	941.752	168.271	524.339	528.263	445.418	516.471	1298.898	240.266	401.415	754.997	209.203	1546.343	1283.051	185.487	345.177	716.634	616.828	1037.492	576.987	193.415	1564.147	475.192	357.339	111.646	423.422	409.248	130.776	656.285	190.706	945.128	433.114	313.303	1154.563	451.942	97.368	1339.174	586.261	333.688	1144.031	285.547	376.240	184.710
1154	2.88250	921.020	624.141	1201.546	622.522	353.706	1557.780	645.011	435.535	947.570	795.083	394.510	1016.117	793.969	224.377	1016.395	1285.725	212.233	228.575	610.970	340.217	1281.028	929.024	168.597	524.914	517.808	445.628	515.124	1289.134	239.381	408.937	743.460	210.003	1546.062	1274.069	184.553	352.566	706.996	618.589	1035.510	565.686	194.090	1563.681	459.896	355.893	111.954	408.619	408.278	131.501	644.591	190.661	945.247	421.910	313.617	1154.784	440.982	97.848	1339.310	575.049	333.962	1143.669	271.116	375.899	187.066
1155	2.88500	910.473	623.859	1201.100	610.872	354.461	1557.246	633.643	435.595	947.021	783.598	394.681	1015.240	782.651	224.651	1015.929	1277.885	210.974	236.440	599.684	340.647	1280.829	916.223	168.873	525.121	507.220	445.783	513.592	1279.046	238.425	416.483	732.174	210.920	1545.856	1264.688	183.656	359.909	697.513	620.241	1033.488	554.336	194.764	1563.225	445.246	354.695	112.244	394.272	407.356	132.093	633.014	190.677	945.102	410.695	314.127	1155.017	430.199	98.174	1339.197	563.900	334.272	1143.379	257.117	375.492	188.876
1156	2.88750	899.770	623.617	1200.625	599.297	355.173	1556.625	622.231	435.731	946.437	772.107	394.945	1014.517	771.349	224.947	1015.289	1270.152	209.930	244.083	588.578	341.132	1280.420	903.116	169.203	525.004	496.317	445.784	512.241	1268.482	237.604	423.821	720.676	211.611	1545.659	1255.143	182.829	367.121	687.882	621.810	1031.449	542.940	195.453	1562.721	431.176	353.717	112.519	380.285	406.420	132.629	621.323	190.769	945.029	399.450	314.450	1155.015	419.297	98.630	1339.214	552.743	334.617	1143.045	243.521	374.963	190.339
1157	2.89000	889.009	623.479	1200.017	587.770	355.875	1556.041	610.888	435.870	945.815	760.599	395.105	1013.554	759.292	225.379	1014.462	1261.996	208.983	251.685	577.458	341.644	1279.864	889.928	169.520	524.602	485.258	445.632	510.913	1257.790	236.688	431.190	709.354	212.591	1545.431	1245.124	182.004	374.087	678.382	623.314	1029.309	531.473	196.104	1562.116	417.555	353.003	112.602	366.869	405.738	133.130	609.630	190.769	944.786	388.203	315.060	1154.968	408.505	99.013	1339.110	541.651	335.022	1142.757	230.295	374.188	191.332
